Campaign_Type,Duration,Budget,Audience_Size,Audience_Age_Group,Engagement_Rate,Conversion_Rate
Facebook,53,56.22184270777179,50465,25-34,8.176432897322908,2.7891488665600597
TikTok,59,83.39879152421973,12148,55-64,6.702580346042197,4.513928687980545
Snapchat,53,77.74370115477412,43743,45-54,6.948602141821156,1.1739274001139157
Instagram,23,67.4165966188561,64897,45-54,9.474655848000193,2.599560624344654
TikTok,12,20.004413018070174,75077,25-34,4.0758124903079525,0.14049609585162057
YouTube,56,30.757193982195588,50250,35-44,6.531568438976596,0.138008109273732
TikTok,34,99.94590997680241,90753,25-34,8.470314610086287,2.2242823323565983
Snapchat,56,98.98906410367906,67611,45-54,9.252345716429769,2.173074373674669
YouTube,22,39.974979097880016,42138,35-44,6.3545739481277606,4.950394665517487
Snapchat,59,70.75941800540531,86409,18-24,4.602207277908758,1.1361307446044615
Snapchat,34,58.0338144832357,70269,35-44,7.389740575184396,4.66892021731426
Instagram,39,31.218856367249558,45250,35-44,2.3933218913625787,2.0145383276459254
Facebook,56,63.97990030594951,99488,45-54,7.549019007875366,1.5251139598354615
YouTube,59,65.6559121929138,94824,25-34,5.163881857280141,1.8710204189877364
TikTok,25,21.92006716654249,25990,45-54,8.638055466557981,3.72114076695508
YouTube,35,10.95027396318,31591,35-44,1.5770221899966823,2.3811714968294253
Facebook,9,92.14346276688255,34537,45-54,7.838594626925651,0.9156249640736934
Snapchat,9,68.14210499734635,53085,55-64,7.532765003786713,1.384547225946422
Instagram,39,89.54825198270228,8745,45-54,1.9143986637685817,3.522361986884206
Facebook,33,88.80380751138853,50912,35-44,3.314314517505787,1.8373815338335702
YouTube,14,48.346359427439104,11610,35-44,2.9495855455160687,0.46620706666287537
Facebook,36,50.12400225610249,99378,35-44,2.161270909846109,1.764270300964258
TikTok,31,76.30729196975611,33079,35-44,3.4809963610658157,0.28605547838405865
Snapchat,40,37.60259632951277,17546,35-44,6.478886484911306,3.606672012206198
Snapchat,49,46.64253154855853,4085,55-64,6.00865518903443,1.1960793331069834
Snapchat,10,51.865419129321836,74880,45-54,9.538721505041401,0.5989033332321858
Facebook,46,92.90229739786757,57366,45-54,4.46445878346276,0.6525433878756922
Facebook,21,39.680199263801626,27937,45-54,3.555343507556979,4.347383214471399
TikTok,17,64.16628245335933,14218,18-24,5.736972942250038,1.4410742095382874
Instagram,16,60.183186834895174,59616,35-44,6.871089086328112,4.866498583639449
YouTube,38,46.13606064801424,36861,18-24,4.866707161921985,2.779804926772739
Snapchat,25,22.01596318082733,60448,35-44,6.2726950193595,0.4646154930917332
YouTube,52,46.46873807407155,59888,55-64,5.390854942583274,0.4574660826873761
TikTok,30,85.52104201980787,29474,45-54,5.831112438609358,0.9686402998970111
TikTok,44,46.5026299091426,80346,45-54,4.101358528824406,4.539374675494163
Facebook,17,39.220332808321515,63016,35-44,9.065980054403644,0.6254045623300158
Facebook,11,64.77294225432162,88526,35-44,6.707467888228583,3.9449428128814352
Instagram,5,22.12769494435728,62323,45-54,4.972143376435676,3.2726235470090597
Instagram,21,28.81675401502962,93653,55-64,7.8909458485398085,3.924313397571645
Instagram,25,86.44443740820157,14432,25-34,7.738109034884941,3.248996544384844
TikTok,24,61.183723965449,30126,18-24,8.913763634251952,0.37998684804116434
TikTok,46,89.83545679344934,9307,18-24,2.902433280054735,0.98848600827867
Instagram,37,62.03331027777753,45128,55-64,9.62446347029213,2.683190283291118
Facebook,54,13.09666916340001,97796,35-44,9.834652007504989,0.3511589073096628
Instagram,30,39.58511322660796,27747,25-34,5.857160735799041,0.694385524133745
Snapchat,44,35.7856550374633,76816,35-44,2.6083775568492715,4.168997094729074
TikTok,52,63.26983044170231,79039,18-24,5.8122958066875805,3.894947882723711
Snapchat,22,32.514639133377095,18712,55-64,6.296175230073856,1.2903957606729908
Facebook,11,57.242840969518426,33946,35-44,7.346413855631012,2.2141544235464736
YouTube,43,26.197659482097265,27981,55-64,7.516134205853038,0.6901055393297373
Instagram,58,42.96389340781132,38616,18-24,2.299176535006601,1.6725686026272504
Instagram,3,97.05089984858066,18272,45-54,3.379335411742785,1.958856935735854
Facebook,6,37.897703092344415,97586,55-64,8.47652649332302,3.7591581219536856
Facebook,46,22.220240046138347,17049,25-34,6.428484343336105,1.1800547601107094
Facebook,9,15.168790302999996,3236,18-24,6.918855931350672,2.3090168498920476
YouTube,23,63.780927081874125,36379,35-44,2.263317209979787,1.5840783845641344
Facebook,35,53.99970326514796,83027,55-64,4.509225451894013,3.2221071412016036
YouTube,37,12.554282087858716,28812,25-34,6.635473571754929,4.091515110604895
YouTube,46,28.74682290044793,99823,25-34,4.7617864938624965,4.313396594870879
TikTok,33,29.325500509750977,14890,25-34,3.002882076826015,3.3973916839542144
YouTube,44,65.9506203668565,66515,35-44,9.848005710213489,0.4089429159530692
Facebook,59,60.033976757059044,70846,25-34,9.231062709482481,4.189846384128406
Instagram,4,98.97224990851463,54114,18-24,7.69862009839758,2.4829163999838317
Facebook,31,80.61381579856341,88893,55-64,1.543639143644418,4.768225810199702
Facebook,43,53.863455741393786,79364,45-54,5.772994974807735,1.1470185678127665
Snapchat,45,77.97765413674355,91646,55-64,6.174801808454537,1.229721045296677
YouTube,55,86.90533357437914,46925,25-34,7.1926609314243635,1.8874683641864902
TikTok,34,78.89009736461051,10662,35-44,5.506257851126916,0.7249329758518507
TikTok,48,38.78012119881895,43384,35-44,4.830099465062627,1.7134116971756506
Instagram,36,75.60989338541772,24766,18-24,8.40401432732731,3.940310577194427
YouTube,50,43.12327888890494,71267,55-64,2.387976490972316,1.4353197193187326
YouTube,34,32.376482625131786,85157,55-64,7.770107761298481,2.1062199598110434
Instagram,37,86.53274752159118,85492,18-24,1.7423213586359858,1.7931964813477526
TikTok,41,95.3068454898846,64755,25-34,6.692883135306425,4.509367992466018
Instagram,10,54.74466565967271,18133,55-64,8.378628148808296,1.8926986233619802
Instagram,2,92.74634443477946,70605,45-54,4.5105979610415154,2.3657009681764674
Instagram,48,39.165740633772344,29578,55-64,2.5030897693190934,0.8628944433177532
Snapchat,21,55.74734795869325,74665,18-24,5.019996189791035,1.932869873226563
Snapchat,7,40.99669842927774,41696,45-54,7.731677549188803,2.256601498887222
YouTube,12,10.613282332737459,40178,18-24,8.51840354129347,2.447473592213658
Facebook,36,69.24101695925339,15324,25-34,3.5132229679562004,0.7586977703846152
TikTok,37,16.519382613997166,74470,25-34,3.644563666809324,1.2999330192294958
Instagram,2,30.897153010344883,71748,18-24,1.1010222387816975,3.0701415805712253
Snapchat,44,92.41960752338592,64238,18-24,2.248303960915528,1.3907797055813167
TikTok,6,14.864599366322814,53851,18-24,1.3304037886810622,0.1216049727450612
Snapchat,56,45.17846625033894,80726,45-54,7.908431644874176,4.782894838657258
Snapchat,20,26.87775928082015,49535,18-24,4.726186734575796,4.7849408658546135
Facebook,38,98.15416257020469,6432,35-44,9.589733796350618,2.8182109249296747
Instagram,28,67.41332074712831,49426,35-44,6.611241720541946,2.034728840469571
YouTube,39,25.920832816889508,58758,25-34,9.778887005954818,1.4927646827128187
YouTube,3,68.21536971630923,97993,55-64,4.701362023338212,0.87508868803592
Facebook,26,73.43776586110343,63256,35-44,9.401548854580598,2.736921649936287
TikTok,2,15.834083723993048,95987,45-54,7.243074569214535,0.6221117104603368
Facebook,2,66.20457378773487,82422,55-64,5.01878497824387,0.8291765340812319
YouTube,57,56.03842239785638,63505,25-34,4.289215651402892,2.1175626981236393
YouTube,14,35.72408526934703,7824,45-54,7.362581345398854,3.3012088933525505
Facebook,13,41.46445613226288,37493,35-44,3.908273559637978,3.1256891076448734
Facebook,56,46.79735803990875,94886,55-64,8.180347337664383,4.3274948119489975
Snapchat,58,55.16818423065935,77774,55-64,1.2858692997667678,1.2082401926232642
Facebook,12,82.8686753982165,93119,18-24,9.077644380445635,1.6144039708745161
Instagram,20,30.14172242078063,41213,25-34,7.676520369575565,2.654646871424041
YouTube,20,90.32282779931383,66762,35-44,8.635409433479634,2.651733520015058
Instagram,1,20.183324009784346,83723,45-54,2.211865983627284,0.878637012542246
Facebook,50,21.486648469311923,62832,55-64,6.6979945250757735,4.756684152668929
Facebook,44,27.15413995283459,88407,25-34,3.0677026104690954,0.8884347595622608
YouTube,17,24.53937021674703,91775,35-44,2.6192052287743146,3.3160556149946654
Facebook,34,77.93577837534384,11231,35-44,5.348483836642658,1.525142377239023
YouTube,42,39.57640873516381,94924,25-34,3.017819833109589,2.7463341335914055
Snapchat,20,33.60011650635118,97686,35-44,9.862111116230523,4.747031940241312
Instagram,26,42.25470115556173,6695,55-64,4.836831765538123,1.9500943451128199
YouTube,4,27.85899775645728,48672,25-34,5.695111368579848,3.9203904073524427
TikTok,3,83.51516872982047,83507,55-64,2.197621029223138,2.129240636815543
YouTube,7,62.96753347599132,41335,55-64,7.580616952195904,3.4287969990492133
TikTok,52,35.169433163713464,51091,45-54,6.228592035437296,4.922742929474806
YouTube,10,99.9685827647962,71653,45-54,8.877326029361692,4.140019766283645
TikTok,1,92.72822370010817,43947,35-44,1.916179936883219,4.293956658004167
YouTube,16,72.24180835107165,94979,25-34,5.52176901258352,2.460848842441078
Facebook,48,36.44947871754161,2093,18-24,5.921560999980103,1.3208964468086157
TikTok,40,13.134827461219981,28848,25-34,7.999052305724722,1.597818459808513
Snapchat,7,56.990504457183306,49118,45-54,9.27251822604682,3.5006502694794968
Snapchat,31,79.5425061264728,59239,25-34,6.217750381499718,1.1401083276113113
TikTok,20,39.385254051757464,22088,35-44,7.834664956179883,3.988936938684516
YouTube,19,88.45972874029898,96888,25-34,8.181239876679504,3.7543997799593747
Instagram,39,80.09491487288051,8986,45-54,9.379105728178406,2.6032817084905933
Snapchat,2,89.80650046709286,36099,18-24,2.6761079266600207,3.6715885396606365
Instagram,22,58.70659441538637,63905,35-44,9.849918979030164,2.0496510357700646
YouTube,31,64.91069893976449,50307,35-44,6.049092422077363,0.5960531906769748
Instagram,41,37.92254669120237,37252,25-34,3.644944974877588,2.99777315444311
TikTok,35,70.93425325681369,31408,35-44,7.95882939248459,3.117426123420911
Instagram,18,13.401092389758082,64620,35-44,6.634193667188646,3.5439715614941734
Instagram,41,25.897890963985308,99976,18-24,1.7455250159631468,4.990280547077953
Instagram,1,51.13060462171057,48236,25-34,2.5491822937546993,1.656147237948367
TikTok,22,90.11304093237098,56035,55-64,8.88194226877235,2.972388790737638
Snapchat,30,60.97864403888039,54613,45-54,1.7815747554925112,1.7043762350239993
Instagram,51,77.33024109289902,86608,45-54,8.395205638324036,2.7232298118169314
Snapchat,1,73.42165913351393,90308,45-54,4.7106745084938435,3.823944798414571
YouTube,30,19.070193378107273,15523,35-44,9.772363641317611,1.5469062225129657
Facebook,36,16.92521485475724,60594,45-54,9.92028454176719,4.710109998581276
Snapchat,1,64.4454849667881,86088,35-44,5.801402855929069,2.1794793254516143
YouTube,39,91.20366693462904,34580,18-24,8.543322674803187,3.1608679217848206
Facebook,15,68.7579953557423,95413,55-64,8.52537734054564,1.4761967496113493
TikTok,57,29.257887009768304,44203,45-54,1.6139833995865729,1.623484970618262
Instagram,36,32.204891672223084,42629,35-44,4.649510029087189,3.7274525061646737
YouTube,53,70.78198766755224,23218,18-24,6.955188001223863,3.2213809938028737
YouTube,23,90.28916565263256,53405,18-24,9.273715255021546,4.452832920890322
Instagram,21,28.288081643087324,88571,35-44,8.833087550883326,2.4332029635076737
Snapchat,49,79.29796909566285,59742,18-24,5.6627646425067,2.2568490542463633
Snapchat,30,53.91958255373131,58549,55-64,8.852313164609377,4.185536981234664
Instagram,15,80.419343596721,28576,35-44,7.616636239615146,4.394476389096496
Snapchat,51,27.93853243597284,68139,55-64,5.2529912366031475,2.5073869212614075
Snapchat,40,88.5001507773365,28935,55-64,4.9229480976689715,1.1185875813847121
Facebook,21,64.70296169277373,39670,35-44,5.139816192641295,1.3701595738135506
YouTube,24,42.67955125544831,26510,18-24,1.1757566970463778,2.9332608451490887
Snapchat,36,73.40079585521136,67452,55-64,2.6872361838685377,0.19762357993394325
Instagram,13,71.47746323602931,64409,55-64,8.17206034083792,0.31898755703164616
YouTube,44,29.747596004794058,44921,45-54,2.32748962032018,2.2105709684864316
YouTube,42,10.211053068125098,84577,18-24,7.880019068268185,1.789387072671531
TikTok,54,14.517037025367127,9704,45-54,3.8429367402038026,3.3323084585881757
Instagram,30,96.47139047504255,60406,55-64,8.021626492059733,1.9788029828654812
Snapchat,3,56.880821649420255,50948,18-24,3.9375565112210174,0.2407510580552841
TikTok,50,49.59687682718302,60634,45-54,7.70843014436525,2.371507430169722
Snapchat,7,41.187322822655844,37641,35-44,5.40137729840844,3.006087860352991
Snapchat,57,88.80134394653678,17089,45-54,7.757770134047585,4.001758405251318
YouTube,50,70.32796319212761,34401,45-54,4.156122763058626,1.160705465467976
YouTube,39,90.81894956357895,75209,18-24,7.450604963189587,0.588494734125032
Instagram,46,27.89877292548618,54840,25-34,9.444313795200019,1.4132028330886648
Snapchat,52,67.85492373519433,51091,55-64,1.5828018230786691,0.9199943151598928
YouTube,53,91.38966929437703,77949,25-34,2.530832931902153,3.2160500975294055
TikTok,31,59.88884692157759,96945,55-64,5.264723864137482,4.629362811297758
YouTube,52,32.430430953369495,21671,25-34,8.69173723770163,3.6569412218453636
TikTok,58,33.05297137642378,1293,18-24,6.719863376322986,0.5968228636727032
Instagram,39,42.50314751755429,40666,18-24,1.4214186772803061,3.4592202303647617
TikTok,5,84.93564515678716,83934,55-64,4.289383120352199,2.376950800644518
Instagram,34,77.70248692127892,76622,55-64,8.932641080491322,1.2923275387349682
YouTube,48,70.34966510679067,15299,45-54,8.925629216274583,3.669352619390434
TikTok,29,62.227628243205004,94046,25-34,2.6877273122185232,3.4840702546181075
Facebook,25,93.43607705406937,91081,25-34,7.852594309822216,0.46054344847407735
Facebook,42,30.347391971721336,24550,25-34,1.8893614832644243,0.8027393549557994
YouTube,56,84.91480028742451,49689,35-44,4.309141332116406,2.289623880460066
YouTube,49,78.89797087233835,90439,55-64,7.839953313837312,1.0364437593303157
YouTube,4,14.167324775591322,26249,45-54,5.664273788770663,4.659894695268406
YouTube,18,82.70701552424397,30702,18-24,9.136611953096375,0.16685624991115008
Instagram,46,36.5509098914343,16514,45-54,3.4126004620039243,2.5435872556479104
YouTube,6,97.35661802340586,92382,35-44,1.4771270358677357,0.5294919717905185
Instagram,34,97.99337609655743,35996,45-54,6.74254187386531,4.145274342186523
YouTube,11,42.02144693201895,89153,18-24,5.521443170301468,3.290183200940328
Snapchat,1,20.161077322273904,59644,55-64,6.693273499351657,2.0076525494160373
TikTok,34,50.962617521517174,65141,25-34,7.399820110544735,3.29981533586155
Instagram,19,64.1630838680442,16882,18-24,7.244275778275803,4.63393609215403
Instagram,3,79.05960344885874,13813,55-64,6.358433401292744,3.4497775941752913
YouTube,46,85.80882899170085,64205,35-44,9.691308013603827,2.508004559286805
TikTok,4,57.196519911855006,1610,45-54,7.75056264732526,1.1268021574260216
TikTok,20,80.43778952402519,2566,55-64,7.628218422786967,4.170241314269524
YouTube,28,28.28538363889408,52837,25-34,3.764470413642804,0.5528560358702245
YouTube,51,19.516208055642466,22755,25-34,6.86264710885199,2.6377833391491503
Snapchat,43,41.3921048969466,92693,45-54,4.702237028293219,4.800951176053368
Snapchat,19,99.34036911149326,16779,55-64,6.809034417071247,2.953358728651198
Facebook,41,90.71127260911209,99884,18-24,4.771233501614333,4.014513247655166
YouTube,28,55.00517018361655,1397,25-34,7.3167327199234276,0.21265538644352733
YouTube,59,38.37575321406035,89045,18-24,4.040168790223667,0.12549182596745853
YouTube,58,96.03118123011967,59216,35-44,7.482118279387219,1.0101192595639625
Instagram,5,25.393668447498428,37924,18-24,5.853776757502411,3.7202404129751994
YouTube,13,27.961310121582024,14815,45-54,3.0336711348153744,3.6692381147541453
Facebook,18,23.437828115847687,45818,18-24,9.824808609935449,1.6465319367394753
Snapchat,22,27.998069018312577,31389,25-34,3.138188691562304,4.930673797425207
YouTube,52,20.224790453355684,9687,45-54,3.2176576264124144,1.8235348244200587
Facebook,31,55.12516975824756,16910,25-34,8.063149904804982,4.3034803632591485
TikTok,55,65.86012637401399,87533,18-24,8.017324092242076,2.0029068382636495
Snapchat,39,57.351288605595045,94372,35-44,8.542283477431763,0.171184623392925
YouTube,42,10.939626644465465,67108,25-34,7.558487810977073,2.5127010372216487
YouTube,11,81.55691175086663,61342,55-64,6.164074416385079,3.418502141676173
YouTube,36,20.210166701535197,22424,18-24,1.668483972622509,1.8103627512735478
Instagram,58,10.343438479961168,71720,18-24,2.0896086288924915,2.1679237941390865
Instagram,42,80.05697334467725,32744,25-34,7.343960954963668,2.7760870096893426
TikTok,21,25.562941082704235,46623,18-24,3.9320711959714156,0.5153177567928384
Snapchat,22,45.216638244224356,87309,25-34,8.214284912621473,1.8244505493435998
YouTube,9,61.98429804641491,14731,45-54,4.087978094430775,1.3341194970862318
YouTube,51,74.77271838165021,77199,25-34,1.7488648533111997,1.7155507025001524
Instagram,58,30.202627295418722,43593,25-34,7.60486456757989,1.5881826254378977
